person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,int_rate_to_loan_amt_ratio,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
21,62316,5.0,1,10000,7.66,0,0.16,0,4,0,4,1,0.1604724308363823,0.000766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,62352,7.0,2,29800,10.65,0,0.48,0,3,0,4,3,0.4779317423659225,0.00035738255033557046,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,62361,6.0,2,21650,12.69,0,0.35,0,4,1,4,3,0.34717211077436216,0.0005861431870669746,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,120000,4.0,4,8000,14.61,0,0.07,1,4,0,0,1,0.06666666666666667,0.00182625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
25,123000,1.0,2,8000,12.53,0,0.07,0,3,1,0,1,0.06504065040650407,0.00156625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,125000,0.0,2,8000,9.63,0,0.06,0,3,1,0,1,0.064,0.0012037500000000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23,126000,0.0,3,8000,13.23,0,0.06,0,3,0,0,1,0.06349206349206349,0.00165375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23,62400,4.0,1,7200,8.9,0,0.12,0,4,0,4,1,0.11538461538461539,0.0012361111111111112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,62400,8.0,1,4000,8.9,0,0.06,0,4,0,4,2,0.0641025641025641,0.002225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23,130000,3.0,2,8000,11.99,0,0.06,0,3,0,0,1,0.06153846153846154,0.00149875,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,62400,10.0,1,11000,10.99,0,0.18,0,3,1,4,0,0.1762820512820513,0.0009990909090909091,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,135000,9.0,2,8000,10.99,0,0.06,0,3,1,0,1,0.05925925925925926,0.00137375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,62400,7.0,3,7000,13.06,0,0.11,0,4,0,4,1,0.11217948717948718,0.0018657142857142859,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,56400,6.0,4,8400,14.91,1,0.15,0,2,0,4,1,0.14893617021276595,0.001775,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,56400,6.0,5,25000,16.4,1,0.44,0,3,0,4,3,0.4432624113475177,0.0006559999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24,131400,8.0,4,8000,15.99,1,0.06,0,2,0,0,1,0.060882800608828,0.00199875,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24,62400,3.0,1,9500,6.54,0,0.15,0,2,0,4,1,0.15224358974358973,0.0006884210526315789,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,62400,6.0,4,2400,14.46,0,0.04,1,2,0,4,2,0.038461538461538464,0.006025,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,62400,2.0,3,12600,13.85,0,0.2,1,2,0,4,0,0.20192307692307693,0.001099206349206349,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,62400,9.0,4,12500,14.96,0,0.2,0,3,1,4,0,0.20032051282051283,0.0011968,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,62400,4.0,2,2000,10.99,0,0.03,0,4,1,4,2,0.03205128205128205,0.005495,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,183700,2.0,4,8000,15.62,1,0.04,1,4,1,0,1,0.043549265106151334,0.0019524999999999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22,30000,1.0,2,8050,12.69,1,0.27,0,2,0,3,1,0.2683333333333333,0.0015763975155279502,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22,48000,6.0,2,8050,10.0,0,0.17,0,2,0,3,1,0.16770833333333332,0.0012422360248447205,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21,50000,5.0,1,8075,6.17,0,0.16,0,2,0,3,1,0.1615,0.0007640866873065015,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22,54000,4.0,3,8075,13.06,0,0.15,0,3,0,4,1,0.14953703703703702,0.0016173374613003097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23,78000,7.0,1,8100,7.29,0,0.1,0,2,0,1,1,0.10384615384615385,0.0009,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24,85000,6.0,1,8100,10.99,0,0.1,0,2,0,1,1,0.09529411764705882,0.0013567901234567902,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
21,25000,0.0,1,8125,7.9,1,0.33,0,3,0,2,1,0.325,0.0009723076923076923,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
25,62496,1.0,1,8000,7.51,0,0.13,0,2,1,4,1,0.12800819252432155,0.00093875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,30000,4.0,3,8125,12.68,0,0.27,0,3,0,3,1,0.2708333333333333,0.0015606153846153847,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21,62496,1.0,3,5000,12.53,0,0.08,1,3,0,4,2,0.08000512032770098,0.002506,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,62500,6.0,1,13200,7.9,0,0.21,0,3,0,4,0,0.2112,0.0005984848484848485,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,62500,4.0,1,23525,7.9,0,0.38,0,3,0,4,3,0.3764,0.00033581296493092455,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,56000,6.0,3,8150,12.87,0,0.15,0,4,1,4,1,0.1455357142857143,0.0015791411042944785,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
24,60500,1.0,4,8150,17.27,1,0.13,1,3,0,4,1,0.1347107438016529,0.0021190184049079755,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
26,62500,9.0,2,8000,11.49,0,0.13,0,2,1,4,1,0.128,0.00143625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,62500,6.0,1,10000,5.99,0,0.16,0,3,0,4,1,0.16,0.000599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,34000,4.0,2,8200,12.21,0,0.24,0,4,1,3,1,0.2411764705882353,0.0014890243902439025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,62500,2.0,1,6000,5.79,0,0.1,0,2,0,4,1,0.096,0.000965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,40000,0.0,1,8200,6.62,0,0.2,0,4,1,3,1,0.205,0.0008073170731707317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,40944,0.0,2,8200,11.36,0,0.2,0,2,0,3,1,0.200273544353263,0.0013853658536585366,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23,55000,7.0,3,8200,13.11,0,0.15,1,3,0,4,1,0.14909090909090908,0.001598780487804878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24,62500,8.0,2,16000,10.38,0,0.26,0,3,0,4,3,0.256,0.00064875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,150000,2.0,1,8200,6.99,0,0.05,0,3,0,0,1,0.05466666666666667,0.0008524390243902439,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21,25200,1.0,1,8250,7.49,1,0.33,0,4,0,3,1,0.3273809523809524,0.0009078787878787879,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,30000,5.0,1,8250,7.51,0,0.28,0,4,0,3,1,0.275,0.0009103030303030303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23,62500,1.0,3,9600,13.22,0,0.15,1,3,0,4,1,0.1536,0.0013770833333333335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,62500,8.0,3,6500,13.22,0,0.1,1,2,0,4,1,0.104,0.002033846153846154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,62500,5.0,3,15000,6.0,0,0.24,0,3,1,4,0,0.24,0.0004,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,62500,7.0,1,4000,7.43,0,0.06,0,3,0,4,2,0.064,0.0018575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,33000,4.0,2,8250,10.99,0,0.25,0,2,0,3,1,0.25,0.0013321212121212122,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23,62510,5.0,2,12000,10.74,0,0.19,0,4,0,4,0,0.1919692849144137,0.0008950000000000001,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,70000,6.0,3,8250,13.61,1,0.12,1,4,1,4,1,0.11785714285714285,0.0016496969696969696,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
24,62677,2.0,2,6000,10.2,0,0.1,0,2,0,4,1,0.09572889576718732,0.0017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,62690,7.0,2,4400,10.99,0,0.07,0,4,1,4,2,0.07018663263678418,0.002497727272727273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,26000,4.0,2,8300,9.99,1,0.32,0,4,0,3,1,0.3192307692307692,0.0012036144578313254,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
25,30000,0.0,1,8300,8.9,1,0.28,0,3,1,3,1,0.27666666666666667,0.001072289156626506,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,45020,6.0,2,8300,10.99,0,0.18,0,4,0,3,1,0.18436250555308753,0.0013240963855421688,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
21,50000,5.0,1,8300,8.9,0,0.17,0,4,0,3,1,0.166,0.001072289156626506,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24,83000,4.0,1,8300,7.88,0,0.1,0,2,0,1,1,0.1,0.0009493975903614458,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,62892,4.0,3,9600,11.03,0,0.15,0,4,0,4,1,0.1526426254531578,0.0011489583333333332,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21,62916,5.0,2,15000,11.49,0,0.24,0,4,0,4,0,0.2384131222582491,0.000766,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,56920,6.0,4,10000,14.59,1,0.18,1,2,0,4,1,0.17568517217146873,0.001459,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,56972,6.0,5,15000,16.4,1,0.26,0,4,0,4,0,0.26328722881415434,0.0010933333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,63000,9.0,2,14000,12.42,0,0.22,0,2,1,4,0,0.2222222222222222,0.0008871428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,31200,4.0,3,8325,13.49,0,0.27,0,3,1,3,1,0.2668269230769231,0.0016204204204204205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26,77100,6.0,1,8350,6.99,0,0.11,0,3,1,1,1,0.10830090791180286,0.000837125748502994,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
21,30000,5.0,1,8400,6.03,0,0.28,0,3,0,3,1,0.28,0.0007178571428571429,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,63000,7.0,1,20000,7.9,0,0.32,0,2,0,4,3,0.31746031746031744,0.000395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,63000,0.0,2,6000,9.91,0,0.1,0,4,0,4,1,0.09523809523809523,0.0016516666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,31200,2.0,3,8400,13.23,0,0.27,0,3,0,3,1,0.2692307692307692,0.001575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
21,32000,2.0,4,8400,16.77,1,0.26,1,4,0,3,1,0.2625,0.0019964285714285713,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25,63000,9.0,1,20000,8.49,0,0.32,0,4,1,4,3,0.31746031746031744,0.0004245,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,32000,3.0,2,8400,11.49,0,0.26,0,4,0,3,1,0.2625,0.0013678571428571429,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
24,63000,5.0,2,20000,11.49,0,0.32,0,3,0,4,3,0.31746031746031744,0.0005745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,63000,2.0,2,10000,10.59,0,0.16,0,2,0,4,1,0.15873015873015872,0.001059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,63000,6.0,6,11000,10.99,0,0.17,1,3,1,4,0,0.1746031746031746,0.0009990909090909091,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,63000,8.0,1,7300,7.49,0,0.12,0,2,0,4,1,0.11587301587301588,0.001026027397260274,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,63000,2.0,2,10000,10.59,0,0.16,0,2,0,4,1,0.15873015873015872,0.001059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,34000,8.0,4,8400,10.99,0,0.25,0,4,1,3,1,0.24705882352941178,0.0013083333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25,63000,2.0,2,20000,9.99,0,0.32,0,2,1,4,3,0.31746031746031744,0.0004995,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24,35000,3.0,3,8400,12.87,0,0.24,1,4,0,3,1,0.24,0.0015321428571428571,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
23,63000,7.0,1,9700,5.99,0,0.15,0,4,0,4,1,0.15396825396825398,0.0006175257731958763,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,63000,5.0,2,11200,10.99,0,0.18,0,4,0,4,0,0.17777777777777778,0.00098125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,35960,10.0,2,8400,11.49,0,0.23,0,3,1,3,1,0.2335928809788654,0.0013678571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25,36000,9.0,5,8400,18.64,0,0.23,1,4,1,3,1,0.23333333333333334,0.002219047619047619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22,63000,6.0,1,10800,5.99,0,0.17,0,2,0,4,0,0.17142857142857143,0.0005546296296296296,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,30000,1.0,1,8400,10.99,1,0.28,0,3,0,3,1,0.28,0.0013083333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
24,36100,3.0,2,8400,11.26,0,0.23,0,4,0,3,1,0.23268698060941828,0.0013404761904761905,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,63000,7.0,1,6800,7.66,0,0.11,0,4,0,4,1,0.10793650793650794,0.001126470588235294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,41000,0.0,1,8400,8.94,0,0.2,0,2,0,3,1,0.2048780487804878,0.0010642857142857142,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22,63000,6.0,1,8400,7.29,0,0.13,0,4,0,4,1,0.13333333333333333,0.0008678571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,63000,6.0,4,9000,10.99,0,0.14,0,4,0,4,1,0.14285714285714285,0.0012211111111111112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,63000,6.0,2,15000,10.99,0,0.24,0,3,0,4,0,0.23809523809523808,0.0007326666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,63000,2.0,1,12000,7.66,0,0.19,0,3,0,4,0,0.19047619047619047,0.0006383333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,63000,10.0,1,10000,6.91,0,0.16,0,2,1,4,1,0.15873015873015872,0.000691,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,35500,10.0,4,8400,17.27,1,0.24,0,4,1,3,1,0.23661971830985915,0.002055952380952381,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22,63000,6.0,1,4500,5.42,0,0.07,0,2,0,4,2,0.07142857142857142,0.0012044444444444444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
22,42000,3.0,3,8400,14.35,0,0.2,0,4,0,3,1,0.2,0.0017083333333333332,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,63000,10.0,2,10000,9.25,0,0.16,0,3,1,4,1,0.15873015873015872,0.000925,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,63000,6.0,1,3700,5.42,0,0.06,0,4,0,4,2,0.05873015873015873,0.0014648648648648648,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,63000,9.0,2,25000,11.49,0,0.4,0,2,1,4,3,0.3968253968253968,0.0004596,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,63000,8.0,2,6300,11.49,0,0.1,0,4,0,4,1,0.1,0.0018238095238095238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,45000,1.0,1,8400,7.9,0,0.19,0,3,0,3,1,0.18666666666666668,0.0009404761904761905,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,39000,5.0,3,8400,13.79,1,0.22,0,2,0,3,1,0.2153846153846154,0.0016416666666666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21,63000,5.0,5,4800,10.99,0,0.08,1,4,0,4,2,0.0761904761904762,0.0022895833333333336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,47000,2.0,2,8400,11.83,0,0.18,0,4,1,3,1,0.17872340425531916,0.0014083333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
22,63000,2.0,3,8400,12.73,0,0.13,1,4,0,4,1,0.13333333333333333,0.0015154761904761906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,48000,4.0,2,8400,11.12,0,0.17,0,2,1,3,1,0.175,0.0013238095238095238,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
26,50000,2.0,3,8400,14.72,0,0.17,1,3,1,3,1,0.168,0.0017523809523809525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22,63000,6.0,2,8950,10.99,0,0.14,0,4,0,4,1,0.14206349206349206,0.0012279329608938549,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,50000,6.0,3,8400,13.22,0,0.17,0,3,1,3,1,0.168,0.001573809523809524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,44000,0.0,5,8400,14.5,1,0.19,1,3,1,3,1,0.19090909090909092,0.0017261904761904762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,51300,9.0,2,8400,11.99,0,0.16,0,3,1,4,1,0.16374269005847952,0.0014273809523809523,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
22,51420,6.0,3,8400,11.97,0,0.16,1,3,0,4,1,0.1633605600933489,0.001425,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26,51996,8.0,3,8400,13.99,0,0.16,1,2,1,4,1,0.16155088852988692,0.0016654761904761905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24,63000,0.0,1,17600,8.94,0,0.28,0,4,0,4,3,0.27936507936507937,0.0005079545454545454,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,52000,2.0,1,8400,6.17,0,0.16,0,3,0,4,1,0.16153846153846155,0.0007345238095238095,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
23,46500,0.0,4,8400,16.89,1,0.18,1,3,0,3,1,0.18064516129032257,0.002010714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22,63000,3.0,1,10000,8.94,0,0.16,0,4,0,4,1,0.15873015873015872,0.0008939999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,63000,2.0,1,4000,10.99,0,0.06,0,2,0,4,2,0.06349206349206349,0.0027475,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,63000,8.0,6,20000,19.13,0,0.32,1,3,0,4,3,0.31746031746031744,0.0009565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,49000,2.0,4,8400,18.25,1,0.17,1,4,1,3,1,0.17142857142857143,0.002172619047619048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25,63000,5.0,1,11600,10.99,0,0.18,0,4,1,4,0,0.18412698412698414,0.0009474137931034483,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,63000,9.0,2,7775,10.99,0,0.12,0,3,1,4,1,0.12341269841269842,0.0014135048231511255,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,55000,0.0,3,8400,13.72,0,0.15,0,3,1,4,1,0.15272727272727274,0.0016333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22,55000,2.0,1,8400,7.88,0,0.15,0,2,0,4,1,0.15272727272727274,0.0009380952380952381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
25,63000,3.0,3,3000,13.47,0,0.05,0,2,1,4,2,0.047619047619047616,0.00449,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
26,55000,10.0,1,8400,8.94,0,0.15,0,3,1,4,1,0.15272727272727274,0.0010642857142857142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,63000,10.0,1,3500,7.68,0,0.06,0,4,1,4,2,0.05555555555555555,0.002194285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23,56000,3.0,2,8400,10.99,0,0.15,0,2,0,4,1,0.15,0.0013083333333333334,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
24,63000,8.0,3,11400,13.79,0,0.18,0,4,0,4,0,0.18095238095238095,0.0012096491228070175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,63000,2.0,1,14100,8.0,0,0.22,0,2,0,4,0,0.22380952380952382,0.0005673758865248227,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,63000,0.0,3,15000,13.47,0,0.24,0,4,0,4,0,0.23809523809523808,0.000898,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,60000,9.0,3,8400,13.99,0,0.14,1,3,1,4,1,0.14,0.0016654761904761905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23,60000,0.0,1,8400,7.49,0,0.14,0,3,0,4,1,0.14,0.0008916666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
26,63000,6.0,2,24000,11.46,0,0.38,0,4,1,4,3,0.38095238095238093,0.00047750000000000006,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,60000,1.0,1,8400,7.29,0,0.14,0,2,1,4,1,0.14,0.0008678571428571429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24,57000,9.0,3,6500,13.04,1,0.11,1,4,0,4,1,0.11403508771929824,0.002006153846153846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,63000,8.0,2,7000,10.99,0,0.11,0,3,0,4,1,0.1111111111111111,0.00157,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
25,63000,0.0,4,25000,13.87,0,0.4,0,2,1,4,3,0.3968253968253968,0.0005547999999999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,60000,7.0,1,8400,6.17,0,0.14,0,3,0,4,1,0.14,0.0007345238095238095,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
26,63000,3.0,3,3800,12.04,0,0.06,1,4,1,4,2,0.06031746031746032,0.0031684210526315786,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,63096,1.0,1,4200,5.99,0,0.07,0,3,1,4,2,0.06656523392925066,0.0014261904761904763,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,62000,0.0,3,8400,13.47,0,0.14,1,2,0,4,1,0.13548387096774195,0.0016035714285714286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22,63132,0.0,1,10000,6.03,0,0.16,0,3,0,4,1,0.1583982766267503,0.000603,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,63150,7.0,2,12000,9.91,0,0.19,0,2,0,4,0,0.19002375296912113,0.0008258333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,62004,5.0,4,8400,15.62,0,0.14,1,4,0,4,1,0.1354751306367331,0.0018595238095238094,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
26,63180,4.0,3,5825,13.43,0,0.09,1,2,1,4,1,0.09219689775245331,0.0023055793991416306,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,63189,7.0,2,8000,10.74,0,0.13,0,2,0,4,1,0.12660431404200098,0.0013425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
